,item_name,url
40,C. WonderC. Wonder Women's Long Sleeve Printed Midi Wrap Dress,https://www.walmart.com/ip/C-Wonder-Women-s-Long-Sleeve-Printed-Midi-Wrap-Dress/947819558?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouUfdHcQZAXTcCnvRzutCo3pIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA6XpudYsjKYZOYSRCp4zXCkfYGp23VifY1Hif9Ry2suP3aFZCMVRxXNGYPCn89XFvYQSmDkbynHk_BA4tQNg8LETRJ1GiNirVl7gXC1mJGWXlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=1&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=9efe9376-8716-46f1-9b7b-9c03736c687b&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=__searchterms__&wpa_tax=5438_133162&wpa_bucket=__bkt__
41,"Just My SizeJust My Size Women's Plus Size Pull on Stretch Woven Pants, Also in Petite",https://www.walmart.com/ip/Just-My-Size-Women-s-Plus-Size-Pull-on-Stretch-Woven-Pants-Also-in-Petite/728022053
42,HanesHanes Women's Long-Sleeve Crewneck Tee,https://www.walmart.com/ip/Hanes-Women-s-Long-Sleeve-Crewneck-Tee/162832714
43,Lee RidersLee Riders Women's Long Sleeve Button Up Fleece Shirt,https://www.walmart.com/ip/Lee-Riders-Women-s-Long-Sleeve-Button-Up-Fleece-Shirt/328640134
44,DickiesDickies Relaxed Fit Cargo Pant,https://www.walmart.com/ip/Dickies-Relaxed-Fit-Cargo-Pant/35850661
45,C. WonderC. Wonder Women's Color Block Cardigan,https://www.walmart.com/ip/C-Wonder-Women-s-Color-Block-Cardigan/681216623
46,C. WonderC. Wonder Women's Long Sleeve Self Tie Wrap Top,https://www.walmart.com/ip/C-Wonder-Women-s-Long-Sleeve-Self-Tie-Wrap-Top/508139601
47,ZXZYWomen Colorblock Plaid Elbow Patch Long Sleeves Cardigan,https://www.walmart.com/ip/Women-Colorblock-Plaid-Elbow-Patch-Long-Sleeves-Cardigan/639449266
48,"Blissful Benefits by Warner'sBlissful Benefits by Warner's Women's Easy Size Underarm Smoothing Seamless Wire-Free Bra, Style RM3911W",https://www.walmart.com/ip/Blissful-Benefits-by-Warner-s-Women-s-Easy-Size-Underarm-Smoothing-Seamless-Wire-Free-Bra/146243433?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:c1vn0GiWFLNSa2GzXpDAzRFnMsbvGAf5njhRbqPq0VVIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAyXOIe47LQWJKOwIspXS2w0rnC5WKk2YWs__s9nNOEYG3aFZCMVRxXNGYPCn89XFvYQSmDkbynHk_BA4tQNg8LH4MzQHLt3y3sVZ7JZeXDCVlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=9&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=9efe9376-8716-46f1-9b7b-9c03736c687b&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=__searchterms__&wpa_tax=5438_133162&wpa_bucket=__bkt__
49,C. WonderC. Wonder Women's Sleeveless Blouse,https://www.walmart.com/ip/C-Wonder-Women-s-Sleeveless-Blouse/935777376
50,AviaAvia Flex Tech 7/8ths Length Legging,https://www.walmart.com/ip/Avia-Flex-Tech-7-8ths-Length-Leggings/369716961
51,C. WonderC. Wonder Women's Long Sleeve Self Tie Wrap Dress,https://www.walmart.com/ip/C-Wonder-Women-s-Long-Sleeve-Self-Tie-Wrap-Dress/909007992?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouUfdHcQZAXTcCnvRzutCo3pIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAzDX21aInC5ZWl3gJOY2MlBO83jxPkQjSL8UTGx8iUKb3aFZCMVRxXNGYPCn89XFvYQSmDkbynHk_BA4tQNg8LH4MzQHLt3y3sVZ7JZeXDCVlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=12&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=9efe9376-8716-46f1-9b7b-9c03736c687b&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=__searchterms__&wpa_tax=5438_133162&wpa_bucket=__bkt__
52,No BoundariesNo Boundaries Juniors' 3-Button Corset Jeans,https://www.walmart.com/ip/No-Boundaries-Juniors-3-Button-Corset-Jeans/635776277
53,Pink RosePink Rose Juniors Double Stitch Sweater,https://www.walmart.com/ip/Pink-Rose-Juniors-Double-Stitch-Sweater/199552738
54,Pink RosePink Rose Women's Juniors Lux Cardigan Sweater,https://www.walmart.com/ip/Pink-Rose-Women-s-Juniors-Lux-Cardigan-Sweater/705514763
55,Secret TreasuresSecret Treasures Women's and Women's Plus 2-piece Velour Top and Jogger Set,https://www.walmart.com/ip/Secret-Treasures-Women-s-and-Women-s-Plus-2-piece-Velour-Top-and-Jogger-Set/750427215
56,ClimateRight by Cuddl DudsClimateRight by Cuddl Duds Women's Stretch Fleece Warm Underwear Long sleeve Top,https://www.walmart.com/ip/ClimateRight-by-Cuddl-Duds-Women-s-Stretch-Fleece-Long-Underwear-Thermal-Top/423144831
57,ClimateRight by Cuddl DudsClimateRight by Cuddl Duds Women's and Women's Plus Stretch Fleece High Waisted Thermal Long Underwear Legging,https://www.walmart.com/ip/ClimateRight-by-Cuddl-Duds-Women-s-Stretch-Fleece-High-Waisted-Long-Underwear-Thermal-Legging/625785298
58,Swiss TechSwiss Tech Women's Bibbed Solarball Puffer Coat with Faux Fur Trimmed Hood,https://www.walmart.com/ip/Swiss-Tech-Women-s-Bibbed-Solarball-Puffer-Coat-with-Faux-Fur-Trimmed-Hood/488673656
59,Big ChillBig Chill Women's Heavy Coated Anorak With Fur Hood,https://www.walmart.com/ip/Big-Chill-Women-s-Heavy-Coated-Anorak-With-Fur-Hood/520435633
60,Treehouse KnitsTreehouse Knit (2 Pack) Womens Thick Knit Sherpa Fleece Slipper Socks Grippers,https://www.walmart.com/ip/Treehouse-Knit-2-Pack-Womens-Thick-Knit-Sherpa-Fleece-Slipper-Socks-Grippers/264278418
61,No BoundariesNo Boundaries Juniors' classic skinny jeans,https://www.walmart.com/ip/No-Boundaries-Juniors-classic-skinny-jeans/44108251
62,Lush ClothingLush Clothing Cozy Long Sweater Cardigan,https://www.walmart.com/ip/Lush-Clothing-Cozy-Long-Sweater-Cardigan/816335081
63,Gray by Grayson SocialGray by Grayson Social Women's Holiday Short Sleeve Graphic T-Shirt,https://www.walmart.com/ip/Gray-by-Grayson-Social-Women-s-Holiday-Short-Sleeve-Graphic-T-Shirt/169355117
64,Lush ClothingLush Clothing Mock Neck Top,https://www.walmart.com/ip/Lush-Clothing-Mock-Neck-Top/778011642
65,"Celebrity PinkCelebrity Pink High Rise Ankle Skinny 27""",https://www.walmart.com/ip/Celebrity-Pink-High-Rise-Ankle-Skinny-27/295089155
66,Big ChillBig Chill Women's Faux Memory Chevron Quilted Maxi Coat with Faux Fur Hood,https://www.walmart.com/ip/Big-Chill-Women-s-Faux-Memory-Chevron-Quilted-Maxi-Coat-with-Faux-Fur-Hood/940106300
67,Como BluComo Blu Women's Athleisure Sweatpants,https://www.walmart.com/ip/Como-Blu-Women-s-Athleisure-Sweatpants/878196763
68,COMFORT COLORSComfort Colors Women's Athleisure Short Sleeve Tee,https://www.walmart.com/ip/Comfort-Colors-Women-s-Athleisure-Short-Sleeve-Tee/969143113
69,GEORGEMaternity George Legging Full Panel (2pk),https://www.walmart.com/ip/George-Women-s-Maternity-Leggings-2-Pack/537697188
70,C. WonderC. Wonder Women's Collared Button Front Dress With Self Tie,https://www.walmart.com/ip/C-Wonder-Women-s-Collared-Button-Front-Dress-With-Self-Tie/813992863?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouUfdHcQZAXTcCnvRzutCo3pIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA01R3qLHwFFm9Ar0RmGEyxt4JZd6O9W_9kvRGZjHLaDt3aFZCMVRxXNGYPCn89XFvYQSmDkbynHk_BA4tQNg8LETRJ1GiNirVl7gXC1mJGWXlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=31&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=9efe9376-8716-46f1-9b7b-9c03736c687b&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=__searchterms__&wpa_tax=5438_133162&wpa_bucket=__bkt__
71,"Time and TruTime and Tru Womens Maternity Basic's Box Bundle, 4-Piece",https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Basic-s-Box-Bundle-4-Piece/338866710
72,ClimateRight by Cuddl DudsClimateRight by Cuddl Duds Women's Velour 2-Piece Long Underwear Top and Legging Thermal Set,https://www.walmart.com/ip/ClimateRight-by-Cuddl-Duds-Women-s-Velour-2-Piece-Long-Underwear-Top-and-Legging-Thermal-Set/636233383
73,PajamaManiaPajamaMania Women's Fleece Robe,https://www.walmart.com/ip/PajamaMania-Women-s-Fleece-Robe/886521042
74,"Dr. Scholl'sDr. Scholl's Women's Diabetes and Circulatory Crew Socks, 4pk",https://www.walmart.com/ip/Women-s-Diabetes-and-Circulatory-Crew-Socks-4-Pair/715239901?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:yxo4VFhnFtbSS1PO7Iz5mSUho3NYnrCajfn8ckfyyIxIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA6GgqAmtOPgVd5VpOMsVAlFa8I2U_12Q8A6iQPQXPOBM3aFZCMVRxXNGYPCn89XFvYQSmDkbynHk_BA4tQNg8LH4MzQHLt3y3sVZ7JZeXDCVlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=35&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=9efe9376-8716-46f1-9b7b-9c03736c687b&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=__searchterms__&wpa_tax=5438_133162&wpa_bucket=__bkt__
75,NlifeWomen Solid Color Waterfall Neck Knitted Cardigan,https://www.walmart.com/ip/Women-Solid-Color-Waterfall-Neck-Knitted-Cardigan/889513711
76,Free AssemblyFree Assembly Womens Original 90's Straight Leg Jeans,https://www.walmart.com/ip/Free-Assembly-Women-s-Original-90-s-Straight-Leg-Jeans/260658066
77,Free AssemblyFree Assembly Cocoon Coat Women's,https://www.walmart.com/ip/Free-Assembly-Women-s-Cocoon-Coat/366367844
78,Free AssemblyFree Assembly Women's Lightweight Turtleneck Sweater Dress,https://www.walmart.com/ip/Free-Assembly-Women-s-Lightweight-Turtleneck-Sweater-Dress/539222866
79,PajamaManiaPajamaMania Women's Flannel Pajama PJ Pants,https://www.walmart.com/ip/PajamaMania-Women-s-Cotton-Flannel-Pajama-PJ-Pants/811283033
80,C. WonderC. Wonder Women's Collared Button Front Dress With Self Tie,https://www.walmart.com/ip/C-Wonder-Women-s-Collared-Button-Front-Dress-With-Self-Tie/813992863
81,Athletic WorksAthletic Works Women's Athleisure Plush Hoodie,https://www.walmart.com/ip/Athletic-Works-Women-s-Athleisure-Plush-Hoodie/789953012
82,PaviliaPremium Women Fleece Robe with Satin Trim | Luxurious Super Soft Plush Bathrobe,https://www.walmart.com/ip/Premium-Women-Fleece-Robe-with-Satin-Trim-Luxurious-Super-Soft-Plush-Bathrobe/496177228
83,"Dr. Scholl'sDr. Scholl's Women's Diabetes and Circulatory Crew Socks, 4pk",https://www.walmart.com/ip/Women-s-Diabetes-and-Circulatory-Crew-Socks-4-Pair/715239901
84,ScoopScoop Women's Balloon Sleeve Crewneck Sweater,https://www.walmart.com/ip/Scoop-Women-s-Balloon-Sleeve-Crewneck-Sweater/492760093
85,Time and TruTime and Tru Women's Shawl Collar Cardigan Sweater,https://www.walmart.com/ip/Time-and-Tru-Women-s-Shawl-Collar-Cardigan-Sweater/144180063
86,ScoopScoop Womens Cropped Balloon Sleeve Sweater,https://www.walmart.com/ip/Scoop-Women-s-Cropped-Balloon-Sleeve-Sweater/701308581
87,NlifeNlife Women Long Sleeve Lace Up V Neck Top,https://www.walmart.com/ip/Nlife-Women-Long-Sleeve-Lace-Up-V-Neck-Top/265324061?wpa_bd=&wpa_pg_seller_id=4EEA0FEB9AC046928C26E69D9D99A79C&wpa_ref_id=wpaqs:e_tarXvWU32Mpti0_h_GTIuh7oy6IxP0FA5hzZ714A-G75PojSZyUxJcdFrdh68Kbr2_t1MKy1g7V2s5Cbr1ohsum3Bt1wTMNmCgdkiyGrnJWF5Ty-rFJVrfLbEQazg45x5SHyOI0e4tHrIAU7mCX0tawHkG_M4OQbQfNt5hzkc46NEQeu0iA9IAdJw0lAuV4t1OCtD9WKsGqRyfP49k9w&wpa_tag=&wpa_aux_info=&wpa_pos=8&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=eaa2a513-ba3f-4754-801a-4a03827f5c1d&wpa_pg=browse&wpa_pg_id=5438_133162&wpa_st=Womens%2BClothing&wpa_tax=5438_133162&wpa_bucket=__bkt__
88,Lush ClothingLush Clothing Women's Mock Neck Balloon Sleeve Sweater,https://www.walmart.com/ip/Lush-Clothing-Women-s-Mock-Neck-Balloon-Sleeve-Sweater/581292858
89,Lush ClothingLush Clothing Women's Long Sleeve Brushed Cowl Neck Tunic,https://www.walmart.com/ip/Lush-Clothing-Long-Sleeve-Brushed-Cowl-Neck-Tunic/622289012
90,Lush ClothingLush Clothing Women's Long Sleeve Crewneck Sweater,https://www.walmart.com/ip/Lush-Clothing-Women-s-Long-Sleeve-Crewneck-Sweater/146886667
91,Lush ClothingLush Clothing Women's Long Sleeve Sweater V-Neck,https://www.walmart.com/ip/Lush-Clothing-Women-s-Long-Sleeve-Sweater-V-Neck/223768635
92,Lush ClothingLush Clothing Star Pattern Hooded Sweater,https://www.walmart.com/ip/Lush-Clothing-Star-Pattern-Hooded-Sweater/411940939
93,Lush ClothingLush Clothing Women's Turtleneck Sweater,https://www.walmart.com/ip/Lush-Clothing-Women-s-Turtleneck-Sweater/534275774
94,Lush ClothingLush Clothing Sequin Embroidered Sweater Dress,https://www.walmart.com/ip/Lush-Clothing-Sequin-Embroidered-Sweater-Dress/662679669
95,Time and TruTime and Tru Women's Open Front Duster Cardigan Sweater,https://www.walmart.com/ip/Time-and-Tru-Women-s-Open-Front-Duster-Cardigan/104139252
96,Time and TruTime and Tru Women's V-Neck Sweater,https://www.walmart.com/ip/Time-and-Tru-Women-s-V-Neck-Sweater/778761609
